"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.959377875E0,-3.909869385E-1,-1.183439026E0,9.871522064E0,9.949891787E0
2.969401875E0,-4.023632813E-1,-1.180295563E0,9.885293427E0,9.963634877E0
2.979426875E0,-3.996688843E-1,-1.169967041E0,9.873917084E0,9.951019881E0
2.989450875E0,-3.896397400E-1,-1.172062683E0,9.870025177E0,9.947006940E0
2.999475875E0,-3.953279114E-1,-1.173110504E0,9.873018951E0,9.950325403E0
3.009500875E0,-3.938310242E-1,-1.175655212E0,9.879455566E0,9.956952864E0
3.019524875E0,-3.811074829E-1,-1.173559570E0,9.876461792E0,9.953239800E0
3.029549875E0,-3.923341370E-1,-1.166973267E0,9.860295410E0,9.936859577E0
3.039573875E0,-4.001179504E-1,-1.170565796E0,9.846074982E0,9.923482816E0
3.049598875E0,-4.013154602E-1,-1.171463928E0,9.848769379E0,9.926310498E0
3.059622875E0,-3.954776001E-1,-1.191971283E0,9.846823425E0,9.926587009E0
3.069647875E0,-3.864962769E-1,-1.202449493E0,9.842332764E0,9.923042799E0
3.079672875E0,-3.894900513E-1,-1.204395447E0,9.849368134E0,9.930373786E0
3.089696875E0,-3.876937866E-1,-1.215921478E0,9.849966888E0,9.932301809E0
3.099721875E0,-3.854484558E-1,-1.214424591E0,9.878407745E0,9.960237808E0
3.109745875E0,-3.722758484E-1,-1.210682373E0,9.951156464E0,1.003144337E1
3.119770875E0,-3.767665100E-1,-1.209185486E0,1.000414627E1,1.008399847E1
3.129794875E0,-3.897894287E-1,-1.198108521E0,9.923314362E0,1.000297794E1
