"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.039303725E1,4.930746460E-1,4.562512207E-1,9.792486420E0
2.040300925E1,4.641847229E-1,4.308041382E-1,9.830357666E0
2.041298125E1,4.314028931E-1,4.138893127E-1,9.857151947E0
2.042295225E1,4.296066284E-1,3.893403625E-1,9.877509613E0
2.043292425E1,4.459226990E-1,3.682342529E-1,9.903106384E0
2.044289625E1,4.755610657E-1,3.275189209E-1,9.880802765E0
2.045286825E1,5.059478760E-1,2.880010986E-1,9.832902374E0
2.046284025E1,5.170248413E-1,2.740800476E-1,9.799821167E0
2.047281125E1,5.044509888E-1,2.875520325E-1,9.836345215E0
2.048278325E1,4.980143738E-1,3.291654968E-1,9.868677979E0
2.049275525E1,4.816983032E-1,3.787124634E-1,9.889035645E0
2.050272725E1,4.869374084E-1,4.276606750E-1,9.923913116E0
2.051269825E1,5.022056580E-1,4.363426208E-1,9.902807007E0
2.052267025E1,5.138813782E-1,4.023632813E-1,9.878407745E0
2.053264225E1,5.098397827E-1,3.640429688E-1,9.887538757E0
2.054261425E1,4.905299377E-1,3.198847961E-1,9.868827667E0
2.055258525E1,4.528083801E-1,2.987786865E-1,9.878557434E0
2.056255725E1,4.162843323E-1,2.833607483E-1,9.958042145E0
2.057252925E1,4.149371338E-1,2.769241333E-1,9.883946228E0
2.058250125E1,3.841012573E-1,3.197351074E-1,9.798623657E0
2.059247225E1,4.165837097E-1,3.776646423E-1,1.001836670E1
2.060244425E1,4.809498596E-1,3.589535522E-1,9.911938019E0
2.061241625E1,4.816983032E-1,3.463796997E-1,9.721683655E0
2.062238825E1,4.740641785E-1,3.115022278E-1,9.788295135E0
2.063235925E1,4.334985352E-1,2.909948730E-1,9.854008484E0
2.064233125E1,4.378395081E-1,3.104544067E-1,9.866582336E0
2.065230325E1,4.760101318E-1,3.294648743E-1,9.937534790E0
2.066227525E1,4.752616882E-1,3.128494263E-1,9.927355957E0
2.067224725E1,4.460723877E-1,2.763253784E-1,9.800120544E0
2.068221825E1,4.492158508E-1,2.682421875E-1,9.789941711E0
2.069219025E1,4.562512207E-1,2.797682190E-1,9.895023193E0
2.070216225E1,4.707710266E-1,2.926414490E-1,9.960287476E0
2.071213425E1,4.695735168E-1,2.841091919E-1,9.931247864E0
2.072210525E1,4.733157349E-1,2.619552612E-1,9.870923309E0
2.073207725E1,4.676275635E-1,2.496807861E-1,9.859846344E0
2.074204925E1,4.565505981E-1,2.540217590E-1,9.872719574E0
2.075202125E1,4.369413757E-1,2.670446777E-1,9.871821442E0
2.076199225E1,4.122427368E-1,2.871029663E-1,9.869127045E0
2.077196425E1,3.977229309E-1,3.149450684E-1,9.857002258E0
2.078193625E1,4.107458496E-1,3.492237854E-1,9.852212219E0
2.079190825E1,4.516108704E-1,3.824546814E-1,9.773176575E0
2.080187925E1,4.086502075E-1,4.673281860E-1,9.730515289E0
2.081185125E1,3.146456909E-1,6.030958557E-1,9.765991516E0
2.082182325E1,2.701881409E-1,7.081773376E-1,9.713001709E0
2.083179525E1,2.556683350E-1,7.286846924E-1,9.590406647E0
2.084176625E1,2.857557678E-1,7.448510742E-1,9.631571045E0
2.085173825E1,2.561174011E-1,8.662486267E-1,9.892029419E0
2.086171025E1,3.357518005E-1,9.613009644E-1,1.000803818E1
2.087168225E1,4.490661621E-1,9.460327148E-1,9.809401245E0
2.088165325E1,5.028044128E-1,8.475375366E-1,9.633816376E0
2.089162525E1,5.375321960E-1,6.824308777E-1,9.684111786E0
2.090159725E1,5.481600952E-1,4.346960449E-1,9.832752686E0
2.091156925E1,5.647755432E-1,1.242416382E-1,9.955946503E0
2.092154125E1,6.804849243E-1,-1.718426514E-1,1.003288651E1
2.093151225E1,7.939489746E-1,-3.924838257E-1,1.007973907E1
2.094148425E1,8.529263306E-1,-5.032534790E-1,1.005998016E1
2.095145625E1,8.686436462E-1,-5.119354248E-1,9.961185608E0
2.096142825E1,8.304730225E-1,-4.519102478E-1,9.847871246E0
2.097139925E1,7.584727478E-1,-3.275189209E-1,9.776170349E0
2.098137125E1,6.222560120E-1,-1.752854919E-1,9.830207977E0
2.099134325E1,5.025050354E-1,-6.167175293E-2,9.935888214E0
2.100131525E1,4.255650330E-1,-2.649490356E-2,9.992320862E0
2.101128625E1,4.444258118E-1,-2.559677124E-2,1.000205063E1
2.102125825E1,5.272036743E-1,-5.448669434E-2,9.903705139E0
2.103123025E1,5.816903687E-1,-1.222956848E-1,9.750872955E0
2.104120225E1,5.668711853E-1,-1.716929626E-1,9.680070190E0
2.105117325E1,5.228627014E-1,-1.800755310E-1,9.682614899E0
2.106114525E1,5.111869812E-1,-1.219963074E-1,9.686506805E0
2.107111725E1,5.495072937E-1,-3.203338623E-2,9.668993225E0
2.108108925E1,5.545967102E-1,4.206253052E-2,9.658814392E0
2.109106125E1,5.658233643E-1,5.508544922E-2,9.681716766E0
2.110103225E1,6.089337158E-1,1.496887207E-3,9.706265717E0
2.111100425E1,5.972579956E-1,-1.329235840E-1,9.735005951E0
2.112097625E1,5.692662048E-1,-3.183879089E-1,9.854307861E0
2.113094825E1,5.307962036E-1,-4.736151123E-1,9.960886230E0
2.114091925E1,4.381388855E-1,-5.068460083E-1,1.001103195E1
2.115089125E1,3.646417236E-1,-4.309538269E-1,9.945767670E0
2.116086325E1,2.923420715E-1,-2.956352234E-1,9.986333313E0
2.117083525E1,2.058219910E-1,-8.726852417E-2,1.010054581E1
2.118080625E1,2.875520325E-1,1.832189941E-1,9.983788605E0
2.119077825E1,3.944297791E-1,3.912863159E-1,9.841584320E0
2.120075025E1,4.459226990E-1,4.751119995E-1,9.738748169E0
2.121072225E1,4.278103638E-1,4.706213379E-1,9.707163849E0
2.122069325E1,3.956272888E-1,4.399351501E-1,9.788744202E0
2.123066525E1,4.101470947E-1,4.029620361E-1,9.879455566E0
2.124063725E1,4.013154602E-1,3.644920349E-1,9.992470551E0
2.125060925E1,4.351451111E-1,4.080514526E-1,1.004201752E1
2.126058025E1,4.990621948E-1,4.956193542E-1,1.000983444E1
2.127055308E1,5.093907166E-1,5.827381897E-1,9.968370667E0
2.128052508E1,5.179229736E-1,6.499484253E-1,9.988129578E0
2.129049708E1,5.228627014E-1,7.177574158E-1,9.985884247E0
2.130046908E1,5.063969421E-1,7.493417358E-1,1.001597168E1
2.131044008E1,4.649331665E-1,7.698490906E-1,1.004456223E1
2.132041208E1,4.483177185E-1,7.488926697E-1,9.989626465E0
2.133038408E1,4.364923096E-1,7.062313843E-1,9.925709381E0
2.134035608E1,4.583468628E-1,6.340814209E-1,9.831255798E0
2.135032708E1,5.159770203E-1,5.716612244E-1,9.760902100E0
2.136029908E1,5.438191223E-1,5.129832458E-1,9.822873230E0
2.137027108E1,5.435197449E-1,4.287084961E-1,9.903705139E0
2.138024308E1,5.295986938E-1,3.772155762E-1,9.948312378E0
2.139021408E1,5.718109131E-1,3.469784546E-1,9.968819733E0
2.140018608E1,6.499484253E-1,3.598516846E-1,9.988428955E0
2.141015808E1,6.659651184E-1,4.149371338E-1,9.942175140E0
2.142013008E1,6.221063232E-1,4.920268250E-1,9.776918793E0
2.143010108E1,5.453160095E-1,5.974076843E-1,9.643845520E0
2.144007308E1,4.366419983E-1,7.313790894E-1,9.773475952E0
2.145004508E1,3.101550293E-1,8.425978088E-1,9.931247864E0
2.146001708E1,2.650987244E-1,8.681945801E-1,9.869276733E0
2.146998808E1,2.763253784E-1,8.427474976E-1,9.924511871E0
2.147996008E1,3.951782227E-1,8.190966797E-1,9.840686188E0
2.148993208E1,2.098635864E-1,6.972500610E-1,9.798024902E0
2.149990408E1,1.845661926E-1,4.981640625E-1,9.806257782E0
2.150987608E1,1.878593445E-1,4.448748779E-1,9.913135529E0
2.151984708E1,2.168989563E-1,4.549040222E-1,9.876611481E0
2.152981908E1,2.839595032E-1,4.742138672E-1,9.848769379E0
2.153979108E1,2.959346008E-1,5.168751526E-1,9.871971130E0
2.154976308E1,3.234773254E-1,6.219566345E-1,9.905052338E0
2.155973408E1,3.475772095E-1,7.777825928E-1,9.953551483E0
2.156970608E1,3.112028503E-1,9.069639587E-1,9.927505646E0
2.157967808E1,3.052153015E-1,9.672885132E-1,9.818981323E0
2.158965008E1,3.689826965E-1,9.098080444E-1,9.818831635E0
2.159962108E1,3.986210632E-1,7.918533325E-1,9.865684204E0
2.160959308E1,4.331991577E-1,7.047344971E-1,9.856403503E0
2.161956508E1,4.451742554E-1,6.753955078E-1,9.829908600E0
2.162953708E1,4.367916870E-1,6.286926270E-1,9.862091675E0
2.163950908E1,4.333488464E-1,5.798941040E-1,9.907597046E0
2.164948008E1,3.659889221E-1,6.071374512E-1,9.856253815E0
2.165945208E1,3.171903992E-1,6.881190491E-1,9.768685913E0
2.166942408E1,2.999761963E-1,7.194039917E-1,9.733658752E0
2.167939608E1,2.960842896E-1,6.972500610E-1,9.778415680E0
2.168936708E1,2.856060791E-1,6.391708374E-1,9.861492920E0
2.169933908E1,2.478845215E-1,6.292913818E-1,9.923014984E0
2.170931108E1,2.622546387E-1,6.475534058E-1,9.883497162E0
2.171928308E1,3.062631226E-1,6.423143005E-1,9.828860779E0
2.172925408E1,3.571572876E-1,5.923182678E-1,9.812095642E0
2.173922608E1,4.260140991E-1,4.944218445E-1,9.842781830E0
2.174919808E1,4.361929321E-1,4.144880676E-1,9.899663544E0
2.175917008E1,4.296066284E-1,4.101470947E-1,9.871372375E0
2.176914108E1,4.382885742E-1,4.788542175E-1,9.861792297E0
2.177911308E1,4.535568237E-1,5.779481506E-1,9.889634399E0
2.178908508E1,4.249662781E-1,6.738986206E-1,9.913734283E0
2.179905708E1,3.841012573E-1,7.882608032E-1,9.867779846E0
2.180902908E1,3.689826965E-1,8.517288208E-1,9.794132996E0
2.181900008E1,3.872447205E-1,8.647517395E-1,9.751621399E0
2.182897208E1,3.899391174E-1,8.183482361E-1,9.780661011E0
2.183894408E1,3.538641357E-1,7.530839539E-1,9.809700623E0
2.184891608E1,3.098556519E-1,6.909631348E-1,9.880653076E0
2.185888708E1,2.903961182E-1,6.313870239E-1,9.932894440E0
2.186885908E1,2.665956116E-1,6.018983459E-1,9.869127045E0
2.187883108E1,2.552192688E-1,6.189628601E-1,9.790091400E0
2.188880308E1,2.685415649E-1,6.515950012E-1,9.829609222E0
2.189877408E1,2.911445618E-1,6.806346130E-1,9.872420197E0
2.190874608E1,3.475772095E-1,7.212002563E-1,9.839039612E0
2.191871808E1,3.944297791E-1,7.406597900E-1,9.772577820E0
2.192869008E1,3.745211792E-1,7.640112305E-1,9.796677704E0
2.193866208E1,3.284170532E-1,7.661068726E-1,9.863139496E0
2.194863308E1,2.975811768E-1,7.704478455E-1,9.955796814E0
2.195860508E1,3.022215271E-1,7.894583130E-1,9.988728333E0
2.196857708E1,3.222798157E-1,7.970924377E-1,9.450597382E0
2.197854908E1,3.351530457E-1,8.349636841E-1,9.413324890E0
2.198852008E1,2.477348328E-1,8.214916992E-1,9.589358826E0
2.199849208E1,2.299218750E-1,7.996371460E-1,9.673633575E0
2.200846408E1,2.299218750E-1,7.201524353E-1,1.005249573E1
2.201843608E1,1.802252197E-1,6.506968689E-1,1.046788193E1
2.202840708E1,1.619631958E-1,5.728587341E-1,1.073866882E1
2.203837908E1,1.207987976E-1,5.370831299E-1,1.057056839E1
2.204835108E1,1.818717957E-1,5.388793945E-1,1.016715729E1
2.205832308E1,2.680924988E-1,6.099815369E-1,9.363777924E0
2.206829408E1,2.567161560E-1,6.571334839E-1,8.978928223E0
2.207826608E1,3.385958862E-1,6.878196716E-1,9.444310455E0
2.208823808E1,4.002676392E-1,7.670050049E-1,9.980046387E0
2.209821008E1,4.520599365E-1,8.391549683E-1,1.006851242E1
2.210818208E1,4.466711426E-1,8.408015442E-1,9.852361908E0
2.211815308E1,3.421884155E-1,7.777825928E-1,9.723629608E0
2.212812508E1,2.392025757E-1,6.999444580E-1,9.793683929E0
2.213809708E1,1.640588379E-1,6.794371033E-1,9.885892181E0
2.214806908E1,1.585203552E-1,7.366181946E-1,9.914482727E0
2.215804008E1,2.014810181E-1,8.189469910E-1,9.845476227E0
2.216801208E1,2.427951050E-1,8.541238403E-1,9.782008209E0
2.217798408E1,2.377056885E-1,8.851094055E-1,9.795031128E0
2.218795608E1,2.320175171E-1,9.113049316E-1,9.820927277E0
2.219792708E1,2.498304749E-1,9.395960999E-1,9.816885681E0
2.220789908E1,2.929408264E-1,9.592053223E-1,9.827513580E0
2.221787108E1,3.357518005E-1,9.328601074E-1,9.846074982E0
2.222784308E1,3.543132019E-1,8.704399109E-1,9.813442841E0
2.223781508E1,3.631448364E-1,8.101153564E-1,9.834548950E0
2.224778608E1,3.532653809E-1,7.382647705E-1,9.901459808E0
2.225775808E1,3.335064697E-1,6.982978821E-1,9.929002533E0
2.226772971E1,2.525248718E-1,7.135661316E-1,9.931397552E0
2.227770171E1,1.974394226E-1,7.415579224E-1,9.808503113E0
2.228767271E1,2.493814087E-1,7.765850830E-1,9.775721283E0
2.229764471E1,3.189866638E-1,7.756869507E-1,9.986632690E0
2.230761671E1,3.463796997E-1,7.815248108E-1,9.900411987E0
2.231758871E1,3.510200500E-1,8.125103760E-1,9.739047546E0
2.232755971E1,2.547702026E-1,8.517288208E-1,9.810149689E0
2.233753171E1,2.344125366E-1,9.035211182E-1,9.975705414E0
2.234750371E1,2.517764282E-1,9.762698364E-1,9.975406036E0
2.235747571E1,2.017803955E-1,1.069675598E0,9.805060272E0
2.236744771E1,1.901046753E-1,1.085093536E0,9.654473419E0
2.237741871E1,2.053729248E-1,1.029409332E0,9.651479645E0
2.238739071E1,1.829196167E-1,9.960287476E-1,9.770182800E0
2.239736271E1,1.773811340E-1,1.011746063E0,9.905800781E0
2.240733471E1,2.097138977E-1,1.020727386E0,9.940528564E0
2.241730571E1,2.321672058E-1,1.019380188E0,9.894574127E0
2.242727771E1,2.444416809E-1,1.020428009E0,9.853409729E0
2.243724971E1,2.797682190E-1,1.018032990E0,9.813891907E0
2.244722171E1,2.857557678E-1,9.699829102E-1,9.788594513E0
2.245719271E1,2.628533936E-1,9.198371887E-1,9.823771362E0
2.246716471E1,2.311193848E-1,9.087602234E-1,9.903555450E0
2.247713671E1,2.034269714E-1,9.380992126E-1,9.889185333E0
2.248710871E1,2.165995789E-1,9.789642334E-1,9.860295410E0
2.249708071E1,2.577639771E-1,9.839039612E-1,9.796528015E0
2.250705171E1,2.832110596E-1,9.273216248E-1,9.717941437E0
2.251702371E1,2.288740540E-1,8.598120117E-1,9.737700348E0
2.252699571E1,1.588197327E-1,8.508306885E-1,9.839189301E0
2.253696771E1,1.297801208E-1,9.180409241E-1,9.901609497E0
2.254693871E1,1.679507446E-1,9.949809265E-1,9.896819458E0
2.255691071E1,2.201921082E-1,1.039737854E0,9.867929535E0
2.256688271E1,2.424957275E-1,1.048719177E0,9.864187317E0
2.257685471E1,2.261796570E-1,1.040336609E0,9.815239105E0
2.258682571E1,2.019300842E-1,1.047970734E0,9.751621399E0
2.259679771E1,1.682501221E-1,1.060394897E0,9.805359650E0
2.260676971E1,1.740879822E-1,1.079854431E0,9.853559418E0
2.261674171E1,1.815724182E-1,1.082698517E0,9.812993774E0
2.262671271E1,1.893562317E-1,1.055305481E0,9.743987274E0
2.263668471E1,2.493814087E-1,1.029559021E0,8.989556122E0
2.264665671E1,1.200503540E-1,1.018332367E0,9.730066223E0
2.265662871E1,1.112187195E-1,1.059496765E0,9.957443390E0
2.266660071E1,1.044827271E-1,1.061442719E0,1.050260971E1
2.267657171E1,1.113684082E-1,1.000968475E0,1.044722488E1
2.268654371E1,1.419049072E-1,9.653425598E-1,1.001836670E1
2.269651571E1,1.498384094E-1,9.020242310E-1,9.896969147E0
2.270648771E1,1.553768921E-1,8.641529846E-1,9.809251556E0
2.271645871E1,1.549278259E-1,9.183403015E-1,9.594148865E0
