"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.626878125E1,5.623805237E-1,5.340893555E-1,9.937983856E0
1.627875325E1,6.632707214E-1,4.763095093E-1,9.192833405E0
1.628872625E1,6.700067139E-1,4.064048767E-1,9.173822937E0
1.629869925E1,5.457650757E-1,3.124003601E-1,1.004830444E1
1.630867125E1,7.364685059E-1,2.812651062E-1,1.050859726E1
1.631864425E1,7.209008789E-1,3.603007507E-1,1.013257919E1
1.632861725E1,5.258564758E-1,4.314028931E-1,9.648485870E0
1.633858925E1,5.117857361E-1,4.923262024E-1,9.501341858E0
1.634856225E1,5.801934814E-1,5.477110291E-1,9.752369843E0
1.635853525E1,6.568341064E-1,5.842350769E-1,1.006102798E1
1.636850725E1,6.176156616E-1,6.129753113E-1,1.004366409E1
1.637848025E1,5.367837524E-1,6.444099426E-1,9.876611481E0
1.638845325E1,5.905220032E-1,6.146218872E-1,9.801617432E0
1.639842525E1,7.054829407E-1,5.252577209E-1,9.813442841E0
1.640839825E1,7.557783508E-1,4.032614136E-1,9.798773346E0
1.641837125E1,7.405101013E-1,3.103047180E-1,9.756112061E0
1.642834325E1,7.120692444E-1,2.818638611E-1,9.756411438E0
1.643831625E1,6.758445740E-1,3.261717224E-1,9.827363892E0
1.644828925E1,5.807922363E-1,4.034111023E-1,9.934840393E0
1.645826125E1,5.445675659E-1,4.625381470E-1,1.001282822E1
1.646823425E1,5.716612244E-1,4.920268250E-1,9.944121094E0
1.647820725E1,6.042933655E-1,4.902305603E-1,9.810299377E0
1.648817925E1,6.520440674E-1,4.819976807E-1,9.708511047E0
1.649815225E1,6.749464417E-1,4.457730103E-1,9.698781281E0
1.650812525E1,6.596781921E-1,4.120930481E-1,9.708061981E0
1.651809725E1,6.604266357E-1,4.158352661E-1,9.959988098E0
1.652807025E1,6.466552734E-1,4.156855774E-1,1.019889130E1
1.653804325E1,6.137237549E-1,3.990701294E-1,1.000579285E1
1.654801525E1,5.472619629E-1,3.754193115E-1,9.674232330E0
1.655798825E1,5.038522339E-1,3.775149536E-1,9.642348633E0
1.656796125E1,5.017565918E-1,4.134402466E-1,9.941426697E0
1.657793325E1,5.236111450E-1,4.748126221E-1,1.011940659E1
1.658790625E1,5.587879944E-1,5.144801331E-1,1.001103195E1
1.659787925E1,5.773493958E-1,4.993615723E-1,9.817783813E0
1.660785125E1,6.339317322E-1,4.225712585E-1,9.736951904E0
1.661782425E1,6.842271423E-1,3.710783386E-1,9.783505096E0
1.662779725E1,6.873706055E-1,3.808081055E-1,9.887987823E0
1.663776925E1,6.462062073E-1,4.577481079E-1,9.876910858E0
1.664774225E1,5.981561279E-1,5.276527405E-1,9.781409454E0
1.665771525E1,5.418731689E-1,5.426216125E-1,9.711205444E0
1.666768725E1,5.483097839E-1,5.310955811E-1,9.786498871E0
1.667766025E1,5.785469055E-1,5.037025452E-1,9.850116577E0
1.668763225E1,6.288423157E-1,4.989125061E-1,9.833950195E0
1.669760525E1,6.512956238E-1,4.740641785E-1,9.796228638E0
1.670757825E1,6.162684631E-1,4.589456177E-1,9.818981323E0
1.671755025E1,6.078858948E-1,4.590953064E-1,9.822873230E0
1.672752325E1,6.539900208E-1,5.059478760E-1,9.835596771E0
1.673749625E1,6.447093201E-1,5.405259705E-1,9.870324554E0
1.674746825E1,6.408174133E-1,5.409750366E-1,9.919572144E0
1.675744125E1,6.640191650E-1,5.057981873E-1,9.967622223E0
1.676741425E1,6.345304871E-1,4.577481079E-1,1.001447479E1
1.677738625E1,5.652246094E-1,4.159849548E-1,1.009710297E1
1.678735925E1,5.429209900E-1,3.980223083E-1,1.013841705E1
1.679733225E1,5.942642212E-1,3.608995056E-1,9.729317780E0
1.680730425E1,6.819818115E-1,3.056643677E-1,9.087003479E0
1.681727725E1,5.963598633E-1,2.326162720E-1,9.536518707E0
1.682725025E1,5.499563599E-1,2.300715637E-1,1.032223480E1
1.683722225E1,7.223977661E-1,3.448828125E-1,1.027223877E1
1.684719525E1,5.801934814E-1,5.007087708E-1,9.706565094E0
1.685716825E1,4.766088867E-1,5.719606018E-1,9.489217072E0
1.686714025E1,5.337899780E-1,5.951623535E-1,9.623038788E0
1.687711325E1,6.200106812E-1,6.053411865E-1,9.939480743E0
1.688708625E1,6.623725891E-1,5.897735596E-1,1.007345215E1
1.689705825E1,5.789959717E-1,5.683680725E-1,9.942025452E0
1.690703125E1,4.861889648E-1,5.370831299E-1,9.824220428E0
1.691700425E1,5.623805237E-1,4.793032837E-1,9.835297394E0
1.692697625E1,6.387217712E-1,4.125421143E-1,9.895472260E0
1.693694933E1,5.972579956E-1,3.673361206E-1,9.900262299E0
1.694692233E1,5.692662048E-1,3.800596619E-1,9.833800507E0
1.695689433E1,5.658233643E-1,4.254153442E-1,9.814340973E0
1.696686733E1,5.658233643E-1,4.761598206E-1,9.853260040E0
1.697684033E1,5.843847656E-1,4.800517273E-1,9.924960938E0
1.698681233E1,6.201603699E-1,4.581971741E-1,9.912836151E0
1.699678533E1,6.405180359E-1,4.375401306E-1,9.850865021E0
1.700675833E1,6.253994751E-1,4.134402466E-1,9.809401245E0
1.701673033E1,6.234535217E-1,4.152365112E-1,9.799970856E0
1.702670333E1,6.355783081E-1,4.525090027E-1,9.738299103E0
1.703667633E1,6.271957397E-1,4.950205994E-1,9.683662720E0
1.704664833E1,6.565347290E-1,5.264552307E-1,9.974956970E0
1.705662133E1,6.662644958E-1,4.993615723E-1,1.009919861E1
1.706659433E1,6.179150391E-1,4.299060059E-1,9.845625916E0
1.707656633E1,5.598358154E-1,3.447331238E-1,9.634864197E0
1.708653933E1,5.519023132E-1,2.942880249E-1,9.795180817E0
1.709651133E1,6.014492798E-1,3.126997375E-1,1.009141479E1
1.710648433E1,6.499484253E-1,3.749702454E-1,1.017254608E1
1.711645733E1,6.399192810E-1,4.544549561E-1,9.999954987E0
1.712642933E1,6.039939880E-1,5.005590820E-1,9.799372101E0
1.713640233E1,5.954617310E-1,4.902305603E-1,9.746232605E0
1.714637533E1,6.343807983E-1,4.730163574E-1,9.816735992E0
1.715634733E1,6.694079590E-1,4.788542175E-1,9.902208252E0
1.716632033E1,6.828799438E-1,4.909790039E-1,9.921967163E0
1.717629333E1,6.770420837E-1,5.221142578E-1,9.851164398E0
1.718626533E1,6.120771790E-1,5.469625854E-1,9.780511322E0
1.719623833E1,5.475613403E-1,5.586383057E-1,9.830058289E0
1.720621133E1,5.427713013E-1,5.776487732E-1,9.842033386E0
1.721618333E1,5.896238708E-1,5.900729370E-1,9.762698364E0
1.722615633E1,5.975573730E-1,5.887257385E-1,9.743238831E0
1.723612933E1,6.153703308E-1,5.586383057E-1,9.771679688E0
1.724610133E1,6.164181519E-1,5.216651917E-1,9.768386536E0
1.725607433E1,5.953120422E-1,4.941224670E-1,9.795779572E0
1.726604733E1,6.062393188E-1,4.730163574E-1,9.892328796E0
1.727601933E1,6.135740662E-1,4.604425049E-1,9.926158447E0
1.728599233E1,5.929170227E-1,4.637356567E-1,9.920619965E0
1.729596533E1,5.819897461E-1,5.044509888E-1,9.939780121E0
1.730593733E1,5.971083069E-1,5.230123901E-1,1.006057892E1
1.731591033E1,6.325845337E-1,5.177732849E-1,1.022209305E1
1.732588333E1,6.635700989E-1,4.607418823E-1,9.957892456E0
1.733585533E1,7.827223206E-1,4.034111023E-1,9.182504883E0
1.734582833E1,7.192543030E-1,3.147953796E-1,9.312285004E0
1.735580133E1,5.966592407E-1,2.378553772E-1,1.016670822E1
1.736577333E1,7.637118530E-1,2.481838989E-1,1.040471329E1
1.737574633E1,7.098239136E-1,3.791615295E-1,9.949809265E0
1.738571933E1,5.545967102E-1,5.013075256E-1,9.556277618E0
1.739569133E1,5.667214966E-1,5.700146484E-1,9.578880615E0
1.740566433E1,6.188131714E-1,5.830375671E-1,9.876162415E0
1.741563733E1,6.827302551E-1,5.774990845E-1,1.003258713E1
1.742560933E1,6.409671021E-1,5.894741821E-1,9.923014984E0
1.743558233E1,5.637277222E-1,6.140231323E-1,9.745783539E0
1.744555533E1,6.045927429E-1,5.803431702E-1,9.685009918E0
1.745552733E1,6.785389709E-1,4.752616882E-1,9.782756653E0
1.746550033E1,6.994953918E-1,3.769161987E-1,9.901310120E0
1.747547333E1,6.743476868E-1,3.631448364E-1,9.903106384E0
1.748544533E1,6.623725891E-1,4.245172119E-1,9.850415955E0
1.749541833E1,6.716532898E-1,5.155279541E-1,9.851014709E0
1.750539133E1,6.773414612E-1,5.969586182E-1,9.882898407E0
1.751536333E1,7.074288940E-1,6.489006042E-1,9.876312103E0
1.752533633E1,7.143145752E-1,6.514453125E-1,9.811945953E0
1.753530933E1,7.209008789E-1,6.300398254E-1,9.795031128E0
1.754528133E1,7.535330200E-1,5.559439087E-1,9.791737976E0
1.755525433E1,7.628137207E-1,4.584965515E-1,9.752070465E0
1.756522733E1,7.231462097E-1,3.951782227E-1,9.660311279E0
1.757519933E1,7.150630188E-1,3.670367432E-1,9.904902649E0
1.758517233E1,6.851252747E-1,3.849993896E-1,1.015997223E1
1.759514433E1,6.459068298E-1,4.328997803E-1,9.946516113E0
1.760511733E1,6.309379578E-1,4.692741394E-1,9.614356842E0
1.761509033E1,6.649172974E-1,4.706213379E-1,9.656868439E0
1.762506233E1,7.238946533E-1,4.640350342E-1,9.962532806E0
1.763503533E1,7.108717346E-1,4.528083801E-1,1.006312363E1
1.764500833E1,6.550378418E-1,4.541555786E-1,9.925410004E0
1.765498033E1,5.692662048E-1,4.697232056E-1,9.749376068E0
1.766495333E1,5.685177612E-1,5.221142578E-1,9.688003693E0
1.767492633E1,6.442602539E-1,5.499563599E-1,9.709109802E0
1.768489833E1,7.194039917E-1,5.644761658E-1,9.857301636E0
1.769487133E1,7.274871826E-1,5.822891235E-1,9.973310394E0
1.770484433E1,7.066804504E-1,6.117778015E-1,9.926158447E0
1.771481633E1,6.439608765E-1,6.387217712E-1,9.822723541E0
1.772478933E1,6.415658569E-1,6.563850403E-1,9.798773346E0
1.773476233E1,6.680607605E-1,6.426136780E-1,9.818083191E0
1.774473433E1,7.400610352E-1,5.837860107E-1,9.789642334E0
1.775470733E1,7.758366394E-1,5.078938293E-1,9.804760895E0
1.776468033E1,7.852670288E-1,4.417314148E-1,9.831405487E0
1.777465233E1,7.911048889E-1,4.234693909E-1,9.789642334E0
1.778462533E1,7.644602966E-1,4.058061218E-1,9.771979065E0
1.779459833E1,7.194039917E-1,3.817062378E-1,9.824220428E0
1.780457033E1,6.626719666E-1,3.516188049E-1,9.885293427E0
1.781454333E1,5.995033264E-1,3.763174438E-1,9.961784363E0
1.782451633E1,5.586383057E-1,4.529580688E-1,1.006821304E1
1.783448833E1,5.411247253E-1,5.529501343E-1,1.016296600E1
1.784446133E1,5.662724304E-1,6.047424316E-1,1.010713211E1
1.785443433E1,6.363267517E-1,5.504054260E-1,9.516310730E0
1.786440633E1,7.653584290E-1,4.559518433E-1,9.079219666E0
1.787437933E1,6.966513062E-1,3.872447205E-1,9.729617157E0
1.788435233E1,6.908134460E-1,3.662882996E-1,1.040516235E1
1.789432433E1,7.360194397E-1,4.764591980E-1,1.018961060E1
1.790429733E1,5.667214966E-1,5.683680725E-1,9.643396454E0
1.791427033E1,5.385800171E-1,5.866300964E-1,9.497599640E0
1.792424233E1,5.924679565E-1,6.042933655E-1,9.701924744E0
1.793421508E1,6.640191650E-1,6.402186584E-1,1.000564316E1
1.794418808E1,6.747967529E-1,6.866221619E-1,1.007479935E1
1.795416008E1,5.536985779E-1,7.087760925E-1,9.910890198E0
1.796413308E1,4.662803650E-1,6.870712280E-1,9.794132996E0
1.797410608E1,5.168751526E-1,5.981561279E-1,9.834249573E0
1.798407808E1,5.673202515E-1,4.843927002E-1,9.889634399E0
1.799405108E1,6.189628601E-1,4.090992737E-1,9.883646851E0
1.800402308E1,6.979985046E-1,3.930825806E-1,9.866881714E0
1.801399608E1,7.041357422E-1,4.490661621E-1,9.868228912E0
1.802396908E1,6.487509155E-1,5.361849976E-1,9.820029144E0
1.803394108E1,6.146218872E-1,6.051914978E-1,9.783654785E0
1.804391408E1,6.563850403E-1,5.902226257E-1,9.794881439E0
1.805388708E1,7.126679993E-1,4.963677979E-1,9.836794281E0
1.806385908E1,7.171586609E-1,4.085005188E-1,9.856702881E0
1.807383208E1,6.683601379E-1,3.836521912E-1,9.840087433E0
1.808380508E1,6.222560120E-1,4.209246826E-1,9.776469727E0
1.809377708E1,5.771997070E-1,5.007087708E-1,9.781559143E0
1.810375008E1,6.209088135E-1,5.801934814E-1,1.009306137E1
1.811372308E1,6.822811890E-1,6.089337158E-1,1.012299911E1
1.812369508E1,7.114704895E-1,5.550457764E-1,9.795629883E0
1.813366808E1,6.700067139E-1,4.519102478E-1,9.594747620E0
1.814364108E1,5.986051941E-1,3.733236694E-1,9.833650818E0
1.815361308E1,5.960604858E-1,4.197271729E-1,1.014260834E1
1.816358608E1,6.185137939E-1,5.281018066E-1,1.014096176E1
1.817355908E1,6.150709534E-1,6.096821594E-1,9.916877747E0
1.818353108E1,6.489006042E-1,6.274951172E-1,9.742340698E0
1.819350408E1,6.887178040E-1,6.072871399E-1,9.739047546E0
1.820347708E1,6.851252747E-1,5.864804077E-1,9.848470001E0
1.821344908E1,6.640191650E-1,5.854325867E-1,9.955946503E0
1.822342208E1,6.962022400E-1,5.950126648E-1,9.936636658E0
1.823339508E1,7.107220459E-1,6.012995911E-1,9.826016693E0
1.824336708E1,6.900650024E-1,5.840853882E-1,9.749675446E0
1.825334008E1,6.631210327E-1,5.580395508E-1,9.802365875E0
1.826331308E1,6.409671021E-1,5.246589661E-1,9.828112335E0
1.827328508E1,6.433621216E-1,4.968168640E-1,9.777816925E0
1.828325808E1,6.713539124E-1,4.863386536E-1,9.789492645E0
1.829323108E1,6.484515381E-1,4.846920776E-1,9.792785797E0
1.830320308E1,6.647676086E-1,5.074447632E-1,9.746681671E0
1.831317608E1,6.851252747E-1,5.246589661E-1,9.791887665E0
1.832314908E1,6.987469482E-1,5.514532471E-1,9.889634399E0
1.833312108E1,6.954537964E-1,5.583389282E-1,9.893975372E0
1.834309408E1,6.647676086E-1,5.733078003E-1,9.869875488E0
1.835306708E1,6.045927429E-1,5.992039490E-1,9.893675995E0
1.836303908E1,5.628295898E-1,6.397695923E-1,1.003737717E1
1.837301208E1,5.836363220E-1,6.447093201E-1,1.014515305E1
1.838298508E1,5.959107971E-1,5.993536377E-1,9.976902924E0
1.839295708E1,6.969506836E-1,5.025050354E-1,9.313781891E0
1.840293008E1,7.120692444E-1,4.421804810E-1,9.293723602E0
1.841290308E1,5.794450378E-1,4.531077576E-1,1.002974304E1
1.842287508E1,7.098239136E-1,4.857398987E-1,1.028466293E1
1.843284808E1,7.009922791E-1,5.782475281E-1,9.912985840E0
1.844282008E1,5.900729370E-1,6.192622375E-1,9.560468903E0
1.845279308E1,5.833369446E-1,6.149212646E-1,9.570797424E0
1.846276608E1,6.604266357E-1,5.819897461E-1,9.851763153E0
1.847273808E1,7.512876892E-1,5.475613403E-1,1.008887009E1
1.848271108E1,7.533833313E-1,5.607339478E-1,1.001507355E1
1.849268408E1,6.861730957E-1,6.123765564E-1,9.834998016E0
1.850265608E1,7.102729797E-1,6.192622375E-1,9.754914551E0
1.851262908E1,7.536827087E-1,5.845344543E-1,9.801767120E0
1.852260208E1,7.613168335E-1,5.222639465E-1,9.824968872E0
1.853257408E1,7.291337585E-1,4.939727783E-1,9.787247314E0
1.854254708E1,7.348219299E-1,4.923262024E-1,9.786349182E0
1.855252008E1,7.247927856E-1,5.319937134E-1,9.852960663E0
1.856249208E1,7.029382324E-1,5.767506409E-1,9.924362183E0
1.857246508E1,6.616241455E-1,6.298901367E-1,9.931846619E0
1.858243808E1,5.748046875E-1,6.801855469E-1,9.871372375E0
1.859241008E1,5.706134033E-1,7.108717346E-1,9.792037354E0
1.860238308E1,6.384223938E-1,6.746470642E-1,9.725575562E0
1.861235608E1,6.771917725E-1,6.203100586E-1,9.707762604E0
1.862232808E1,6.945556641E-1,5.475613403E-1,9.656718750E0
1.863230108E1,7.620652771E-1,5.156776428E-1,9.802814941E0
1.864227408E1,7.548802185E-1,5.351371765E-1,1.010368927E1
1.865224608E1,6.378236389E-1,5.278024292E-1,1.000324814E1
1.866221908E1,5.065466309E-1,5.354365540E-1,9.658515015E0
1.867219208E1,4.746629333E-1,5.138813782E-1,9.626930695E0
1.868216408E1,5.626799011E-1,5.533992004E-1,9.933942261E0
1.869213708E1,6.508465576E-1,6.502478027E-1,1.010129425E1
1.870211008E1,6.385720825E-1,7.241940308E-1,9.981543274E0
1.871208208E1,6.010002136E-1,7.167095947E-1,9.797575836E0
1.872205508E1,5.935157776E-1,6.854246521E-1,9.738448792E0
1.873202808E1,5.745053101E-1,6.724017334E-1,9.808503113E0
1.874200008E1,6.170169067E-1,6.911128235E-1,9.907896423E0
1.875197308E1,6.304888916E-1,7.114704895E-1,9.904752960E0
1.876194608E1,6.215075684E-1,7.209008789E-1,9.800719299E0
1.877191808E1,6.508465576E-1,6.694079590E-1,9.729317780E0
1.878189108E1,6.861730957E-1,5.884263611E-1,9.778116302E0
1.879186408E1,6.906637573E-1,5.556445312E-1,9.908345490E0
1.880183608E1,6.807843018E-1,5.679190063E-1,9.897867279E0
1.881180908E1,6.560856628E-1,6.120771790E-1,9.787397003E0
1.882178208E1,6.559359741E-1,6.161187744E-1,9.765841827E0
1.883175408E1,6.845265198E-1,6.111790466E-1,9.817035370E0
1.884172708E1,6.833290100E-1,6.346801758E-1,9.881251831E0
1.885170008E1,6.515950012E-1,6.978488159E-1,9.955198059E0
1.886167208E1,6.245013428E-1,7.373666382E-1,9.911938019E0
1.887164508E1,6.268963623E-1,7.608677673E-1,9.836794281E0
1.888161808E1,6.671626282E-1,7.442523193E-1,9.851164398E0
1.889159008E1,6.740483093E-1,7.135661316E-1,9.979297943E0
1.890156308E1,6.400689697E-1,6.938072205E-1,1.012404694E1
1.891153608E1,6.280938721E-1,6.809339905E-1,1.003543121E1
1.892150808E1,6.165678406E-1,6.150709534E-1,9.380393372E0
1.893148121E1,6.625222778E-1,5.855822754E-1,9.113947449E0
1.894145421E1,5.213658142E-1,6.465055847E-1,9.870025177E0
1.895142621E1,5.831872559E-1,7.249424744E-1,1.043554916E1
1.896139921E1,7.607180786E-1,8.373587036E-1,1.008213409E1
1.897137221E1,7.168592834E-1,8.428971863E-1,9.615853729E0
1.898134421E1,6.262976074E-1,8.798703003E-1,9.564061432E0
1.899131721E1,5.334906006E-1,9.773176575E-1,9.733658752E0
1.900129021E1,5.177732849E-1,1.061891785E0,9.985584869E0
1.901126221E1,5.188211060E-1,1.085991669E0,1.002719833E1
1.902123521E1,4.655319214E-1,1.051862640E0,9.859696655E0
1.903120721E1,4.969665527E-1,9.285191345E-1,9.727970581E0
1.904118021E1,5.972579956E-1,7.541317749E-1,9.716294861E0
1.905115321E1,6.230044556E-1,6.141728210E-1,9.801168365E0
1.906112521E1,6.041436768E-1,5.313949585E-1,9.846074982E0
1.907109821E1,5.682183838E-1,5.176235962E-1,9.843230896E0
1.908107121E1,5.278024292E-1,5.394781494E-1,9.795629883E0
1.909104321E1,5.436694336E-1,5.336402893E-1,9.800719299E0
1.910101621E1,6.004014587E-1,5.014572144E-1,9.878258057E0
1.911098921E1,6.542893982E-1,4.616400146E-1,9.904453583E0
1.912096121E1,6.616241455E-1,4.197271729E-1,9.902208252E0
1.913093421E1,6.463558960E-1,3.900888062E-1,9.900711365E0
1.914090721E1,6.264472961E-1,4.251159668E-1,9.776170349E0
1.915087921E1,5.954617310E-1,4.608915710E-1,9.629774780E0
1.916085221E1,6.126759338E-1,4.812492371E-1,9.608668671E0
1.917082521E1,6.316864014E-1,5.203179932E-1,9.991422729E0
1.918079721E1,6.066883850E-1,5.637277222E-1,1.015667908E1
1.919077021E1,5.839356995E-1,5.706134033E-1,9.819280701E0
1.920074321E1,5.800437927E-1,5.387297058E-1,9.541308746E0
1.921071521E1,5.754034424E-1,5.260061646E-1,9.692494354E0
1.922068821E1,5.698649597E-1,5.902226257E-1,1.004022125E1
1.923066121E1,5.728587341E-1,7.068301392E-1,1.011835876E1
1.924063321E1,5.384303284E-1,7.589218140E-1,9.936486969E0
1.925060621E1,5.951623535E-1,7.255412292E-1,9.784852295E0
1.926057921E1,6.896159363E-1,6.578819275E-1,9.750274200E0
1.927055121E1,7.143145752E-1,5.932164001E-1,9.804012451E0
1.928052421E1,6.557862854E-1,5.432203674E-1,9.841434631E0
1.929049721E1,6.221063232E-1,5.287005615E-1,9.830357666E0
1.930046921E1,6.182144165E-1,5.189707947E-1,9.752220154E0
1.931044221E1,5.592370605E-1,4.980143738E-1,9.767039337E0
1.932041521E1,4.944218445E-1,5.053491211E-1,9.840686188E0
1.933038721E1,4.942721558E-1,5.424719238E-1,9.867630157E0
1.934036021E1,5.375321960E-1,5.953120422E-1,9.859097900E0
1.935033321E1,5.783972168E-1,6.574328613E-1,9.835147705E0
1.936030521E1,5.878276062E-1,7.174580383E-1,9.890382843E0
1.937027821E1,5.402265930E-1,7.674540710E-1,9.917626190E0
1.938025121E1,5.057981873E-1,8.006849670E-1,9.856253815E0
1.939022321E1,5.309458923E-1,8.207432556E-1,9.882000275E0
1.940019621E1,5.685177612E-1,8.177494812E-1,9.904303894E0
1.941016921E1,6.548881531E-1,7.914042664E-1,9.847721558E0
1.942014121E1,7.300318909E-1,7.430548096E-1,9.785750427E0
1.943011421E1,7.903564453E-1,6.836283875E-1,9.787846069E0
1.944008621E1,7.816744995E-1,6.354286194E-1,9.858199768E0
1.945005921E1,6.900650024E-1,6.354286194E-1,9.976154480E0
1.946003221E1,6.429130554E-1,6.643185425E-1,1.003528152E1
1.947000421E1,6.959028625E-1,6.939569092E-1,9.601184235E0
1.947997721E1,8.431965637E-1,7.047344971E-1,9.239386597E0
1.948995021E1,8.393046570E-1,6.426136780E-1,9.795929260E0
1.949992221E1,7.720944214E-1,6.629713440E-1,1.039483383E1
1.950989521E1,7.463479614E-1,7.801776123E-1,1.018886215E1
1.951986821E1,6.069877625E-1,8.907975769E-1,9.705068207E0
1.952984021E1,5.652246094E-1,8.924441528E-1,9.552086334E0
1.953981321E1,5.628295898E-1,8.530760193E-1,9.683363342E0
1.954978621E1,5.932164001E-1,7.827223206E-1,9.950557709E0
1.955975821E1,6.351292419E-1,7.447013855E-1,9.955647125E0
1.956973121E1,6.078858948E-1,7.475454712E-1,9.734107819E0
1.957970421E1,6.179150391E-1,7.352709961E-1,9.702373810E0
1.958967621E1,6.441105652E-1,7.053332520E-1,9.906399536E0
1.959964921E1,5.951623535E-1,7.520361328E-1,1.001627106E1
1.960962221E1,4.990621948E-1,7.987390137E-1,9.930798798E0
1.961959421E1,4.939727783E-1,8.141569519E-1,9.810449066E0
1.962956721E1,5.462141418E-1,8.210426331E-1,9.835746460E0
1.963954021E1,5.974076843E-1,8.071215820E-1,9.926158447E0
1.964951221E1,6.330335999E-1,7.873626709E-1,9.933343506E0
1.965948521E1,6.264472961E-1,7.399113464E-1,9.835746460E0
1.966945821E1,6.164181519E-1,6.438111877E-1,9.810149689E0
1.967943021E1,6.005511475E-1,5.423222351E-1,9.808952179E0
1.968940321E1,5.439688110E-1,5.071453857E-1,9.753866730E0
1.969937621E1,5.441184998E-1,5.031037903E-1,9.715097351E0
1.970934821E1,6.001020813E-1,5.206173706E-1,9.669591980E0
1.971932121E1,6.867718506E-1,5.709127808E-1,9.915081482E0
1.972929421E1,6.807843018E-1,6.373745728E-1,1.009530670E1
1.973926621E1,6.309379578E-1,6.713539124E-1,9.836644592E0
1.974923921E1,5.821394348E-1,6.363267517E-1,9.541308746E0
1.975921221E1,5.522016907E-1,5.884263611E-1,9.624385986E0
1.976918421E1,5.679190063E-1,5.951623535E-1,9.935588837E0
1.977915721E1,6.095324707E-1,6.321354675E-1,1.011970596E1
1.978913021E1,6.420149231E-1,6.950047302E-1,1.004441254E1
1.979910221E1,6.664141846E-1,7.533833313E-1,9.878407745E0
1.980907521E1,7.042854309E-1,7.677534485E-1,9.749675446E0
1.981904821E1,7.385641479E-1,7.601193237E-1,9.781858521E0
1.982902021E1,7.309300232E-1,7.673043823E-1,9.899663544E0
1.983899321E1,7.439529419E-1,7.885601807E-1,9.911938019E0
1.984896621E1,7.438032532E-1,7.896080017E-1,9.629026337E0
1.985893821E1,7.264393616E-1,7.334747314E-1,9.036857758E0
1.986891121E1,6.273454285E-1,6.944059753E-1,9.687404938E0
1.987888421E1,6.306385803E-1,7.024891663E-1,9.927056580E0
1.988885621E1,6.454577637E-1,7.536827087E-1,1.022643402E1
1.989882921E1,6.533912659E-1,7.264393616E-1,1.020188507E1
1.990880121E1,5.953120422E-1,6.837780762E-1,1.016581009E1
1.991877421E1,5.068460083E-1,6.478527832E-1,1.021909927E1
1.992874721E1,4.647834778E-1,5.614823914E-1,1.037956558E1
1.993871912E1,4.436773682E-1,5.008584595E-1,1.009470795E1
1.994869213E1,4.463717651E-1,6.030958557E-1,9.103918304E0
